scenario,sa4_code16,age_band_id,vaccine,time_dose_1,time_dose_2,num_people
19,103,8,1,41,44,200
19,103,8,1,22,25,39
19,103,4,1,52,55,124
19,103,7,1,51,54,29
19,103,8,2,22,34,982
19,103,9,2,18,33,62
19,103,2,3,52,56,97
19,103,4,2,18,30,175
19,103,4,1,31,34,147
19,103,5,1,29,32,473
19,103,7,2,19,33,26
19,103,3,1,54,,367
19,103,6,3,49,53,39
19,103,8,1,43,46,119
19,103,9,2,37,49,161
19,103,9,2,38,50,119
19,103,6,2,17,29,126
19,103,7,2,21,33,280
19,103,9,2,26,38,288
19,103,9,1,34,37,336
19,103,4,1,50,53,246
19,103,4,3,47,51,204
19,103,6,2,19,31,313
19,103,3,2,32,44,37
19,103,4,3,48,52,167
19,103,5,2,32,44,55
19,103,6,3,44,48,141
19,103,9,1,38,41,99
19,103,7,2,18,33,25
19,103,8,1,40,43,195
19,103,3,1,53,56,511
19,103,3,1,55,,278
19,103,6,2,15,27,22
19,103,6,1,50,53,87
19,103,9,2,32,44,163
19,103,9,1,40,43,154
19,103,9,2,24,36,261
19,103,9,2,28,40,242
19,103,2,2,18,30,21
19,103,3,1,22,25,48
19,103,3,1,27,30,97
19,103,3,2,26,38,14
19,103,3,2,18,30,135
19,103,4,2,13,33,35
19,103,4,1,22,33,4
19,103,4,2,26,38,12
19,103,5,2,24,36,11
19,103,5,2,26,38,31
19,103,5,2,18,30,185
19,103,5,1,27,30,202
19,103,5,2,18,33,24
19,103,6,2,18,30,257
19,103,6,1,25,33,2
19,103,2,3,53,,71
19,103,3,3,55,,95
19,103,4,3,50,54,83
19,103,4,3,54,,36
19,103,5,1,44,47,486
19,103,6,2,17,33,13
19,103,7,2,41,53,117
19,103,9,1,22,25,156
19,103,9,1,41,44,157
19,103,4,3,49,53,129
19,103,7,1,44,47,168
19,103,8,1,42,45,160
19,103,9,1,43,46,60
19,103,9,3,42,46,17
19,103,2,1,29,33,10
19,103,3,1,25,28,89
19,103,7,1,28,31,9
19,103,7,3,45,49,42
19,103,9,1,23,26,128
19,103,4,1,26,29,108
19,103,5,3,43,47,177
19,103,7,1,45,48,131
19,103,9,2,22,34,445
19,103,5,1,49,52,121
19,103,8,1,45,48,73
19,103,6,1,31,34,227
19,110,2,3,46,50,436
19,110,2,1,47,50,1230
19,110,2,1,46,49,1687
19,110,3,1,49,52,1600
19,110,3,1,51,54,856
19,110,3,1,48,51,2148
19,110,3,1,46,49,3693
19,110,3,1,50,53,1128
19,110,4,1,30,33,182
19,110,4,1,43,46,1688
19,110,4,1,40,43,3279
19,110,4,1,41,44,2894
19,110,4,1,42,45,2405
19,110,5,1,34,37,2727
19,110,5,1,36,39,1591
19,110,5,1,37,40,277
19,110,5,1,33,36,1149
19,110,6,2,25,37,415
19,110,6,1,33,36,1084
19,110,6,1,38,41,659
19,110,6,1,35,38,1862
19,110,7,2,31,43,911
19,110,7,2,29,41,984
19,110,7,2,20,32,371
19,110,7,2,33,45,1560
19,110,7,1,34,37,840
19,110,8,2,26,38,814
19,110,9,2,26,38,194
19,110,5,1,32,35,614
19,110,5,1,35,38,2007
19,110,6,1,34,37,2576
19,110,7,2,27,39,1228
19,110,7,1,38,41,238
19,110,8,1,30,33,15
19,110,8,2,32,44,413
19,110,2,1,49,52,665
19,110,3,3,46,50,924
19,110,5,1,28,31,281
19,110,5,1,39,42,1056
19,110,6,2,19,31,163
19,110,6,2,27,39,810
19,110,6,1,36,39,1561
19,110,7,2,25,37,678
19,110,8,2,27,39,834
19,110,8,2,20,32,801
19,110,9,2,20,32,501
19,110,3,1,47,50,2865
19,110,4,1,44,47,1386
19,110,6,1,37,40,285
19,110,7,2,26,38,1136
19,110,7,1,32,35,65
19,110,7,2,34,46,1179
19,110,7,2,20,33,122
19,110,8,2,29,41,669
19,110,9,2,25,37,259
19,110,2,3,48,52,260
19,110,3,3,49,53,413
19,110,3,3,50,54,334
19,110,4,1,29,32,203
19,110,4,3,43,47,407
19,110,6,2,29,41,468
19,110,6,2,20,33,83
19,110,8,2,25,37,546
19,110,8,2,28,40,844
19,110,2,1,48,51,892
19,110,6,1,30,33,234
19,110,7,2,30,42,946
19,110,8,2,24,36,837
19,110,9,2,13,33,147
19,110,2,1,53,56,218
19,110,3,1,14,17,19
19,110,4,1,31,34,340
19,110,4,1,52,55,106
19,110,5,1,31,34,592
19,110,5,1,45,48,446
19,110,6,2,26,38,688
19,110,6,1,31,34,455
19,110,6,2,28,40,809
19,110,6,1,41,44,1107
19,110,7,1,31,34,149
19,110,7,2,35,47,868
19,110,8,2,18,30,619
19,110,9,2,18,30,307
19,110,9,2,22,34,478
19,110,9,2,32,44,104
19,110,9,1,26,29,65
19,110,3,3,47,51,691
19,110,6,1,32,35,561
19,110,8,2,21,33,703
19,110,9,2,30,42,251
19,110,6,2,23,35,214
19,110,7,2,22,34,392
19,110,5,1,30,33,313
19,110,5,1,38,41,677
19,110,6,2,22,34,207
19,110,6,1,39,42,1099
19,110,8,2,30,42,661
19,110,9,1,30,33,7
19,110,7,2,19,31,328
19,110,7,1,36,39,547
19,110,8,2,20,33,281
19,110,2,3,51,55,115
19,110,2,3,50,54,149
19,110,5,2,19,31,71
19,110,7,2,24,36,541
19,110,7,2,32,44,797
19,110,2,1,31,34,46
19,110,3,1,32,35,178
19,110,3,1,31,34,225
19,110,3,1,53,56,476
19,110,3,1,52,55,639
19,110,4,1,32,35,275
19,110,4,1,29,33,35
19,110,4,3,44,48,321
19,110,4,1,45,48,1118
19,110,4,1,46,49,705
19,110,5,1,41,44,1190
19,110,5,1,40,43,1195
19,110,6,2,18,30,143
19,110,6,2,20,32,224
19,110,7,2,28,40,1159
19,110,7,1,26,29,59
19,110,8,2,19,31,797
19,110,9,2,19,31,537
19,110,2,1,51,54,395
19,110,2,1,50,53,536
19,110,2,1,52,55,283
19,110,3,1,54,,367
19,110,4,1,48,51,399
19,110,5,1,17,20,6
19,110,5,1,47,50,228
19,110,5,1,42,45,931
19,110,6,2,24,36,216
19,110,6,1,40,43,1212
19,110,7,1,30,33,58
19,110,7,1,37,40,95
19,110,7,1,33,36,365
19,110,8,2,22,34,835
19,110,8,2,31,43,462
19,110,9,1,17,20,14
19,110,2,1,32,35,36
19,110,3,2,19,31,60
19,110,4,1,49,52,321
19,110,6,1,42,45,880
19,110,7,2,36,48,668
19,110,9,2,29,41,211
19,110,2,3,52,56,95
19,110,3,3,48,52,479
19,110,6,1,43,46,643
19,110,7,2,23,35,383
19,110,8,2,37,49,280
19,110,8,2,36,48,331
19,110,8,2,35,47,462
19,110,9,2,34,46,308
19,110,9,1,34,37,272
19,110,7,3,44,48,30
19,110,9,2,31,43,161
19,110,2,3,49,53,165
19,110,6,1,45,48,411
19,110,7,1,35,38,600
19,110,8,2,23,35,573
19,110,8,2,33,45,805
19,110,9,1,39,42,125
19,110,4,2,24,36,16
19,110,8,1,38,41,112
19,110,5,1,29,32,335
19,110,5,1,35,39,4
19,110,6,3,42,46,177
19,110,8,2,13,33,189
19,110,8,1,36,39,260
19,110,4,1,47,50,515
19,110,7,1,44,47,180
19,110,8,1,34,37,437
19,110,9,1,33,36,112
19,110,9,1,36,39,163
19,110,2,1,29,33,7
19,110,5,1,48,51,183
19,110,5,1,34,38,224
19,110,5,3,43,47,152
19,110,6,3,50,54,23
19,110,7,1,41,44,371
19,110,7,3,46,50,31
19,110,8,1,42,45,181
19,110,8,1,40,43,203
19,110,8,1,34,38,45
19,110,8,1,39,42,199
19,110,9,2,33,45,410
19,110,6,1,44,47,537
19,110,8,2,34,46,625
19,110,8,1,35,38,322
19,110,9,2,35,47,236
19,110,4,3,47,51,139
19,110,5,1,26,29,115
19,110,5,1,43,46,714
19,110,7,1,39,42,367
19,110,7,1,24,27,92
19,110,8,1,33,36,204
19,110,2,3,47,51,308
19,110,3,3,51,55,219
19,110,4,1,23,26,16
19,110,8,1,41,44,202
19,110,9,2,27,39,201
19,110,6,1,34,38,200
19,109,7,1,39,42,132
19,105,4,1,52,55,97
19,105,9,1,41,44,72
19,105,8,1,48,51,33
19,105,3,1,17,20,11
19,105,4,1,14,17,3
19,105,4,1,28,31,83
19,105,5,2,18,30,97
19,105,5,2,19,33,16
19,105,7,1,27,30,5
19,105,2,1,55,,52
19,105,3,1,56,,97
19,105,5,1,21,24,3
19,105,6,1,52,55,25
19,105,6,3,50,54,17
19,105,3,2,20,33,3
19,105,7,3,45,49,17
19,105,6,1,29,32,13
19,105,3,2,19,33,10
19,105,9,1,21,24,7
19,105,6,1,49,52,89
19,105,8,2,15,27,10
19,105,6,1,29,33,15
19,105,8,1,18,21,3
19,105,8,1,28,33,3
19,105,4,1,24,27,65
19,105,3,2,23,35,6
19,105,3,1,15,18,9
19,105,3,1,14,17,11
19,105,5,2,27,39,16
19,105,5,2,11,23,3
19,105,3,3,55,,29
19,105,4,3,49,53,60
19,105,4,1,56,,33
19,105,9,1,45,48,41
19,105,8,1,49,52,17
19,105,6,2,14,26,3
19,105,2,2,31,43,5
19,105,9,1,42,45,72
19,105,5,2,17,33,7
19,105,3,2,31,43,11
19,105,4,1,22,25,20
19,105,8,2,13,25,2
19,105,9,1,22,25,12
19,109,7,1,38,41,140
19,109,9,1,22,25,60
19,109,9,2,27,39,288
19,109,9,1,37,40,25
19,109,3,3,47,51,491
19,109,7,2,19,31,237
19,105,6,2,27,40,1
19,105,2,1,31,34,13
19,105,8,2,27,40,1
19,108,3,1,46,49,2845
19,108,3,1,47,50,2157
19,108,4,1,43,46,1615
19,108,4,1,40,43,2571
19,108,4,1,41,44,2667
19,108,4,1,42,45,2187
19,108,5,1,35,38,1757
19,108,6,1,38,41,631
19,108,6,1,36,39,1649
19,108,6,1,39,42,1102
19,108,6,1,37,40,123
19,108,6,1,34,37,2624
19,108,7,2,27,39,1967
19,108,7,2,34,46,1613
19,108,9,1,34,37,351
19,108,9,2,35,47,360
19,108,2,1,49,52,686
19,108,2,1,47,50,1203
19,108,2,1,55,,122
19,108,2,1,46,49,1665
19,108,3,1,52,55,492
19,108,3,1,48,51,1596
19,108,3,1,50,53,842
19,108,3,1,54,,283
19,108,3,1,49,52,1188
19,108,3,1,53,56,346
19,108,3,1,51,54,671
19,108,4,1,32,35,248
19,108,4,1,46,49,599
19,108,4,1,47,50,477
19,108,4,1,45,48,999
19,108,4,1,51,54,168
19,108,4,1,56,,30
19,108,4,1,44,47,1249
19,108,4,1,48,51,392
19,108,4,1,50,53,190
19,108,5,1,30,33,303
19,108,5,1,37,40,139
19,108,5,1,34,37,2540
19,108,5,1,36,39,1589
19,108,5,1,40,43,1498
19,108,5,1,45,48,602
19,108,5,1,38,41,536
19,108,5,1,49,52,163
19,108,5,1,43,46,971
19,108,5,1,42,45,1426
19,108,5,1,39,42,1044
19,108,6,2,23,35,323
19,108,6,1,35,38,1856
19,108,6,1,43,46,1059
19,108,6,1,44,47,805
19,108,6,1,42,45,1490
19,108,6,1,40,43,1593
19,108,6,1,45,48,637
19,108,7,1,34,37,1122
19,108,7,1,35,38,774
19,108,7,2,30,42,1513
19,108,7,2,35,47,1223
19,108,7,2,46,,4
19,108,7,2,45,,11
19,108,8,2,28,40,1196
19,108,8,1,27,34,1
19,108,8,1,42,45,310
19,108,8,1,35,38,378
19,108,8,1,34,37,546
19,108,8,1,37,40,27
19,108,8,1,43,46,230
19,108,8,2,22,34,1515
19,108,8,2,35,47,590
19,108,8,2,34,46,791
19,108,9,2,27,39,440
19,108,9,1,18,21,22
19,108,9,1,27,33,6
19,108,9,2,34,46,488
19,108,9,1,37,40,8
19,108,9,1,35,38,241
19,108,2,2,25,37,10
19,108,3,1,25,28,75
19,108,3,1,16,19,32
19,108,3,2,16,28,15
19,108,6,1,32,35,1001
19,108,6,1,31,34,391
19,108,6,2,26,38,722
19,108,7,2,28,40,1815
19,108,7,1,32,35,47
19,108,8,2,32,44,712
19,108,8,1,27,33,3
19,108,8,2,27,39,1423
19,108,9,2,22,34,653
19,110,4,3,45,49,206
19,110,6,3,46,50,67
19,110,8,1,37,40,57
19,110,9,2,24,36,310
19,110,9,1,43,46,72
19,110,9,2,36,48,172
19,110,8,3,42,46,37
19,101,2,1,28,31,20
19,101,2,1,54,,192
19,101,2,1,48,51,1029
19,101,2,1,51,54,414
19,101,2,3,47,51,315
19,101,2,1,47,50,1423
19,101,2,1,49,52,745
19,101,2,3,46,50,466
19,101,2,3,51,55,127
19,101,3,2,17,29,70
19,101,3,1,52,55,635
19,101,3,3,47,51,641
19,101,3,3,49,53,357
19,101,3,1,48,51,2119
19,101,3,1,50,53,1146
19,101,3,1,49,52,1644
19,101,3,1,46,49,3785
19,101,4,1,28,31,145
19,101,4,1,16,33,3
19,101,4,2,20,32,59
19,101,4,1,40,43,3002
19,101,4,1,41,44,3012
19,101,4,1,45,48,1303
19,101,4,1,44,47,1766
19,101,4,1,46,49,888
19,101,4,1,53,56,100
19,101,4,1,42,45,3093
19,101,4,1,43,46,2211
19,101,4,3,46,50,217
19,101,4,1,48,51,488
19,101,5,1,31,34,742
19,101,5,1,14,17,99
19,101,5,1,26,29,253
19,101,5,2,30,42,28
19,101,5,1,36,39,2344
19,101,5,1,42,45,1475
19,101,5,1,41,44,1291
19,101,5,1,43,46,1110
19,101,5,1,39,42,1020
19,101,5,1,34,37,3090
19,101,5,1,37,40,702
19,101,5,1,40,43,1259
19,101,5,1,33,36,1042
19,101,5,3,42,46,220
19,101,5,1,55,,31
19,101,5,1,47,50,341
19,101,5,1,45,48,692
19,101,5,1,38,41,1321
19,101,5,1,35,38,1937
19,101,5,3,44,48,168
19,101,6,2,23,35,521
19,101,6,2,26,38,1164
19,101,6,2,27,39,1682
19,101,6,2,25,37,919
19,101,6,2,21,33,196
19,101,6,1,16,33,4
19,101,6,1,38,41,1046
19,101,6,1,36,39,2033
19,101,6,1,35,38,1881
19,101,6,1,42,45,1229
19,101,6,1,41,44,1141
19,101,6,1,33,36,1012
19,101,6,3,42,46,211
19,101,6,1,34,37,2717
19,101,6,1,40,43,1144
19,101,6,1,46,49,357
19,101,6,1,37,40,576
19,101,6,1,44,47,662
19,101,6,1,39,42,972
19,101,7,2,26,38,2095
19,101,7,2,27,39,2451
19,101,7,2,25,37,1745
19,101,7,2,23,35,1023
19,101,7,2,20,32,493
19,101,7,2,31,43,1519
19,101,7,2,13,33,221
19,101,7,2,28,40,2158
19,101,7,2,29,41,1573
19,101,7,1,34,37,773
19,101,7,1,43,46,223
19,101,7,1,41,44,343
19,101,7,1,33,36,364
19,101,7,1,35,38,554
19,101,7,2,33,45,1691
19,101,7,2,35,47,979
19,101,7,2,37,49,523
19,101,7,2,36,48,715
19,101,7,2,38,50,366
19,101,7,2,34,46,1287
19,101,8,2,26,38,1249
19,101,8,2,19,31,949
19,101,8,2,24,36,1332
19,101,8,2,21,33,1125
19,101,8,2,28,40,1122
19,101,8,2,22,34,1392
19,101,8,1,37,40,71
19,101,8,1,36,39,266
19,101,8,1,38,41,125
19,101,8,1,16,19,12
19,101,8,2,23,35,1313
19,101,8,2,30,42,814
19,101,8,2,29,41,834
19,101,8,2,18,30,689
19,101,8,2,36,48,258
19,101,8,2,34,46,444
19,101,8,2,33,45,577
19,101,8,2,40,52,76
19,101,9,2,29,41,289
19,101,9,2,20,32,661
19,101,9,2,21,33,443
19,101,9,2,18,30,281
19,101,9,2,26,38,385
19,101,9,2,19,33,44
19,101,9,1,33,36,81
19,101,9,1,38,41,82
19,101,9,1,34,37,230
19,101,9,2,39,51,77
19,101,2,1,52,55,364
19,101,2,3,48,52,264
19,101,2,1,50,53,566
19,101,2,1,46,49,1793
19,101,3,1,27,30,115
19,101,3,3,51,55,216
19,101,3,1,47,50,2867
19,101,3,1,53,56,487
19,101,3,1,51,54,911
19,101,3,1,54,,368
19,101,3,3,46,50,845
19,101,4,1,24,27,120
19,101,4,1,21,24,80
19,101,4,1,23,26,102
19,101,4,1,47,50,693
19,101,4,1,50,53,288
19,101,4,3,43,47,463
19,101,4,3,55,,17
19,101,4,3,44,48,383
19,101,4,1,56,,52
19,101,5,1,29,32,437
19,101,5,2,22,34,44
19,101,5,3,47,51,84
19,101,5,1,44,47,827
19,101,5,3,45,49,131
19,101,6,2,29,41,867
19,101,6,1,51,54,87
19,101,6,3,44,48,143
19,101,6,1,49,52,166
19,101,6,3,46,50,80
19,101,6,1,45,48,504
19,101,6,1,47,50,272
19,101,7,1,37,40,144
19,101,7,1,20,23,112
19,101,7,2,30,42,1462
19,101,7,2,40,52,210
19,101,7,2,44,56,32
19,101,7,2,41,53,151
19,101,7,2,43,55,61
19,101,7,2,42,54,105
19,101,8,2,13,33,435
19,101,8,2,20,32,1297
19,101,8,3,43,47,22
19,101,8,1,41,44,161
19,101,8,1,35,38,241
19,101,8,1,43,46,107
19,101,8,1,48,51,26
19,101,8,2,27,39,1177
19,101,8,1,24,27,40
19,101,8,2,39,51,118
19,101,8,2,37,49,190
19,101,9,2,24,36,410
19,101,9,2,23,35,424
19,101,9,2,30,42,322
19,101,9,2,28,40,413
19,101,9,2,19,31,523
19,101,9,1,20,23,203
19,101,9,2,13,33,185
19,101,2,2,19,33,2
19,101,2,1,53,56,250
19,101,3,1,29,32,94
19,101,3,1,31,34,182
19,101,3,3,52,56,188
19,101,3,3,54,,99
19,101,4,1,20,33,4
19,101,4,3,50,54,77
19,101,4,3,51,55,60
19,101,5,1,49,52,193
19,101,5,3,50,54,33
19,101,5,1,52,55,67
19,101,6,2,20,32,269
19,101,6,2,28,40,1612
19,101,6,1,19,22,43
19,101,6,2,31,43,219
19,101,6,1,31,34,627
19,101,6,1,32,35,828
19,101,6,1,24,33,6
19,101,6,1,43,46,835
19,101,6,1,55,,27
19,101,6,1,53,56,57
19,101,6,3,45,49,79
19,101,6,1,56,,17
19,101,7,2,32,44,1184
19,101,7,1,15,18,144
19,101,7,2,22,34,680
19,101,7,2,39,51,276
19,101,7,2,21,33,370
19,101,7,2,24,36,1256
19,101,7,2,19,33,30
19,101,7,1,46,49,99
19,101,7,1,36,39,544
19,101,7,1,40,43,371
19,101,7,1,42,45,335
19,101,8,2,25,37,1205
19,101,8,2,32,44,539
19,101,8,2,17,29,615
19,101,8,2,35,47,301
19,101,8,2,42,54,30
19,101,8,2,38,50,151
19,101,8,1,44,47,76
19,101,8,1,39,42,118
19,101,9,2,17,29,310
19,101,9,2,22,34,453
19,101,9,2,20,33,182
19,101,2,3,56,,32
19,101,3,1,18,21,54
19,101,3,2,18,30,69
19,101,3,1,32,35,189
19,101,3,2,22,34,14
19,101,3,2,32,44,50
19,101,3,3,48,52,491
19,101,4,1,17,20,90
19,101,4,1,19,33,1
19,101,4,1,20,23,132
19,101,4,2,32,44,69
19,101,4,1,25,33,12
19,101,4,1,29,32,106
19,101,4,2,27,39,26
19,101,4,3,45,49,243
19,101,4,1,51,54,195
19,101,4,3,42,46,490
19,101,4,1,55,,67
19,101,5,1,32,35,777
19,101,5,1,29,33,196
19,101,5,2,24,36,29
19,101,5,3,43,47,215
19,101,5,1,50,53,152
19,101,5,1,53,56,63
19,101,5,1,34,38,109
19,101,6,1,13,33,32
19,101,6,2,13,33,104
19,101,6,2,24,36,732
19,101,6,1,15,18,239
19,101,6,1,17,20,130
19,101,6,1,48,51,191
19,101,7,2,19,31,398
19,101,7,2,18,30,329
19,101,7,2,20,33,94
19,101,7,1,16,19,67
19,101,8,2,31,43,711
19,101,8,2,20,33,324
19,101,9,2,31,43,254
19,101,9,2,16,28,53
19,101,9,1,18,21,120
19,101,2,3,49,53,189
19,101,3,1,24,27,83
19,101,3,3,55,,67
19,101,3,1,56,,200
19,101,4,1,27,30,157
19,101,4,1,25,28,89
19,101,4,2,18,30,94
19,101,4,3,48,52,119
19,101,4,3,53,,42
19,101,5,1,30,33,496
19,101,5,1,20,23,164
19,101,5,1,24,27,176
19,101,5,3,52,56,25
19,101,5,3,46,50,106
19,101,5,1,48,51,277
19,101,6,1,20,23,154
19,101,6,2,30,42,180
19,101,6,1,50,53,108
19,101,6,3,43,47,178
19,101,7,1,18,21,42
19,101,7,3,44,48,46
19,101,7,1,44,47,180
19,101,7,1,38,41,287
19,101,7,1,49,52,38
19,101,7,1,45,48,152
19,101,8,3,47,51,4
19,101,8,1,34,37,295
19,101,9,2,25,37,396
19,101,9,1,23,26,215
19,101,3,1,28,31,120
19,101,5,2,21,33,32
19,101,7,1,51,54,22
19,101,7,1,47,50,70
19,101,8,1,42,45,134
19,101,9,2,27,39,384
19,101,9,1,14,17,40
19,101,9,3,42,46,22
19,101,9,1,39,42,117
19,101,9,1,48,51,20
19,101,2,3,52,56,88
19,101,2,3,50,54,157
19,101,3,1,22,25,86
19,101,4,3,47,51,128
19,101,5,1,46,49,459
19,101,6,1,30,33,278
19,101,6,3,47,51,61
19,101,7,2,17,29,226
19,101,8,1,20,23,74
19,101,9,2,32,44,228
19,101,9,1,46,49,33
19,101,9,1,42,45,91
19,101,2,2,31,43,8
19,101,2,3,54,,39
19,101,3,2,31,43,42
19,101,3,3,50,54,314
19,101,4,1,14,17,96
19,101,4,1,49,52,379
19,101,5,3,56,,4
19,101,5,3,55,,11
19,101,6,2,17,29,164
19,101,6,2,18,30,199
19,101,6,3,48,52,64
19,101,6,3,50,54,37
19,101,7,3,46,50,23
19,101,7,1,39,42,289
19,101,7,1,50,53,26
19,101,8,1,45,48,61
19,101,8,3,44,48,15
19,101,8,1,49,52,18
19,101,8,1,33,36,128
19,101,8,1,40,43,143
19,101,8,3,46,50,12
19,101,8,2,16,28,145
19,101,9,1,13,16,36
19,101,9,2,33,45,475
19,101,9,1,24,27,238
19,101,9,1,21,24,22
19,101,9,1,41,44,112
19,101,9,1,44,47,43
19,101,2,1,55,,141
19,101,2,1,56,,104
19,101,3,1,21,24,63
19,101,3,2,20,32,40
19,101,4,1,30,33,160
19,101,4,1,54,,86
19,101,5,1,25,28,143
19,101,5,2,18,30,101
19,101,5,1,21,24,72
19,101,5,1,51,54,105
19,101,6,3,49,53,29
19,101,7,1,34,38,44
19,101,9,2,36,48,180
19,101,9,2,34,46,325
19,101,3,1,25,28,88
19,101,4,1,22,25,97
19,101,4,3,49,53,101
19,101,4,3,52,56,29
19,101,6,1,16,19,117
19,101,6,2,22,34,299
19,101,8,2,15,27,25
19,101,9,2,38,50,110
19,101,9,2,42,54,17
19,101,2,1,29,33,7
19,101,2,1,29,34,1
19,101,2,1,28,33,6
19,101,2,1,31,34,37
19,101,2,1,21,24,4
19,101,2,1,20,23,5
19,101,2,2,20,32,13
19,101,2,1,18,21,4
19,101,2,3,55,,39
19,101,2,3,53,,51
19,101,3,2,23,35,15
19,101,3,1,20,23,78
19,101,3,1,26,29,98
19,101,3,2,21,33,24
19,101,3,1,30,33,146
19,101,3,1,29,33,53
19,101,3,1,14,17,59
19,101,3,1,23,26,72
19,101,3,1,16,19,82
19,101,3,2,26,38,10
19,101,3,2,29,41,16
19,101,3,2,19,31,52
19,101,3,2,30,42,22
19,101,3,1,55,,270
19,101,3,3,53,,116
19,101,3,3,56,,52
19,101,4,1,32,35,228
19,101,4,1,18,21,57
19,101,4,1,29,33,51
19,101,4,2,17,29,76
19,101,4,2,15,27,16
19,101,4,2,31,43,75
19,101,4,2,25,37,16
19,101,4,1,26,29,159
19,101,4,2,19,31,65
19,101,4,1,31,34,219
19,101,4,1,19,22,29
19,101,4,2,16,28,27
19,101,4,1,13,16,44
19,101,4,1,16,19,107
19,101,4,2,26,38,24
19,101,4,2,18,33,16
19,101,4,1,27,33,13
19,101,4,1,13,33,42
19,101,4,2,22,34,14
19,101,4,1,52,55,142
19,101,4,3,56,,17
19,101,5,1,30,34,8
19,101,5,2,31,43,66
19,101,5,1,15,18,167
19,101,5,1,23,26,141
19,101,5,1,16,19,64
19,101,5,1,28,31,392
19,101,5,2,17,29,103
19,101,5,1,27,30,412
19,101,5,1,13,33,145
19,101,5,2,13,25,2
19,101,5,2,27,39,41
19,101,5,1,22,25,93
19,101,5,1,19,22,43
19,101,5,2,17,33,5
19,101,5,2,19,31,101
19,101,5,1,13,16,33
19,101,5,2,32,44,65
19,101,5,2,28,40,41
19,101,5,2,29,41,24
19,101,5,2,16,28,34
19,101,5,1,18,21,60
19,101,5,3,53,,12
19,101,5,3,48,52,64
19,101,5,1,56,,25
19,101,5,1,54,,43
19,101,5,3,49,53,35
19,101,5,3,54,,10
19,101,5,3,51,55,22
19,101,5,1,36,40,5
19,101,6,2,19,31,212
19,101,6,1,18,21,56
19,101,6,1,21,24,49
19,101,6,2,19,33,17
19,101,6,2,32,44,234
19,101,6,2,16,28,46
19,101,6,2,20,33,52
19,101,6,1,28,33,5
19,101,6,1,14,17,142
19,101,6,1,25,28,23
19,101,6,1,29,32,36
19,101,6,1,24,27,86
19,101,6,1,26,29,52
19,101,6,1,54,,21
19,101,6,3,56,,9
19,101,6,3,51,55,16
19,101,6,1,52,55,56
19,101,6,3,52,56,14
19,101,6,3,55,,3
19,101,7,1,19,22,22
19,101,7,1,22,25,49
19,101,7,1,32,35,57
19,101,7,1,26,29,32
19,101,7,1,14,17,77
19,101,7,1,30,33,41
19,101,7,1,28,31,16
19,101,7,2,16,28,52
19,101,7,1,31,34,21
19,101,7,1,27,30,21
19,101,7,1,10,13,1
19,101,7,3,43,47,49
19,101,7,3,42,46,57
19,101,7,1,48,51,41
19,101,7,3,45,49,22
19,101,7,1,55,,11
19,101,7,1,53,56,17
19,101,7,3,47,51,13
19,101,7,3,49,53,7
19,101,7,3,51,55,5
19,101,7,1,52,55,12
19,101,7,1,56,,7
19,101,7,3,52,56,5
19,101,7,2,47,,9
19,101,8,1,14,17,23
19,101,8,2,13,25,7
19,101,8,1,22,25,71
19,101,8,2,19,33,73
19,101,8,2,14,26,8
19,101,8,1,19,33,2
19,101,8,1,46,49,32
19,101,8,3,45,49,9
19,101,8,3,51,55,4
19,101,8,3,42,46,23
19,101,8,1,47,50,30
19,101,8,3,48,52,4
19,101,8,3,49,53,4
19,101,8,1,52,55,5
19,101,8,1,51,54,9
19,101,8,1,18,21,37
19,101,8,1,18,33,4
19,101,8,1,23,26,53
19,101,8,1,31,34,9
19,101,8,2,43,55,16
19,101,8,2,46,,2
19,101,8,2,41,53,55
19,101,9,1,18,33,13
19,101,9,1,29,32,1
19,101,9,2,12,24,1
19,101,9,2,40,52,56
19,101,9,2,37,49,139
19,101,9,2,35,47,251
19,101,9,2,45,,3
19,101,9,2,48,,2
19,101,9,1,37,40,39
19,101,9,1,36,39,172
19,101,9,1,40,43,120
19,101,9,3,43,47,20
19,101,9,1,53,56,5
19,101,9,1,49,52,12
19,101,9,1,35,38,187
19,101,2,1,32,35,45
19,101,2,1,17,20,4
19,101,2,1,29,32,16
19,101,2,1,30,33,20
19,101,2,2,19,31,10
19,101,3,1,15,18,68
19,101,3,2,15,27,13
19,101,3,2,14,26,1
19,101,3,2,24,36,20
19,101,3,2,16,28,31
19,101,3,2,13,33,12
19,101,3,1,19,22,33
19,101,3,1,26,33,5
19,101,3,1,17,20,64
19,101,3,1,27,33,13
19,101,3,2,18,33,5
19,101,3,2,27,39,17
19,101,4,1,30,34,5
19,101,4,1,28,33,23
19,101,4,1,28,34,1
19,101,4,2,17,33,4
19,101,4,1,15,18,138
19,101,4,2,21,33,25
19,101,4,2,28,40,27
19,101,4,3,54,,18
19,101,5,1,28,33,43
19,101,5,2,20,32,69
19,101,5,2,23,35,33
19,101,5,2,26,38,36
19,101,5,1,29,34,4
19,101,5,1,17,20,102
19,101,5,2,14,26,5
19,101,5,2,15,27,10
19,101,5,1,15,33,2
19,101,6,1,13,16,22
19,101,6,2,11,23,7
19,101,6,1,28,31,33
19,101,6,2,15,27,22
19,101,6,1,22,25,59
19,101,6,3,54,,8
19,101,6,3,53,,9
19,101,7,2,13,25,7
